"","BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y"
"764","MCMONA",329,18,9,1211,-5.09337544292122,1.44717607973422,0,1.8,1.485,0.311796849887496,8,0.000685191145884916,0.895516960483312,0.374929004139408
"765","MCCOUG",321,18,9,1213,-4.15260409305896,1.12558139534884,0,1.4,1.738,0.34608378870674,8,0.00154921016143409,0.895516960483312,1.19073166648393
"766","MCMARQ",327,18,9,1214,-2.96389885889918,1.20598006644518,0,1.5,1.6536,0.362665167275794,8,0.00117180845795781,0.895516960483312,0.911534684719469
"767","ODSTRF",382,19,9,1215,-5.87298976799009,1.92956810631229,0,2.4,1.188,0.33457249070632,8,0.000230402594830148,0.895516960483312,-0.714940649242504
"768","ODOMEG",380,19,9,1218,-5.86472530518017,1.44717607973422,0,1.8,1.46,0.368826170622194,8,0.000620208972962266,0.895516960483312,0.275287634129977
"769","ODCUTL",376,19,9,1220,-4.82202558066227,1.44717607973422,0,1.8,1.4256,0.373376623376623,8,0.00140468703575319,0.895516960483312,1.09280096631726
"770","ODDELT",377,19,9,1226,-3.20494569085511,1.44717607973422,0,1.8,1.6786,0.329701834862385,8,0.00276937456670298,0.895516960483312,1.77160794520907
"771","OD98  ",370,19,9,1230,0.352905548814315,1.20598006644518,1,1.5,1.7017,0.415584415584416,8,0.00113988065762108,0.895516960483312,0.883910009326798
"772","ODTORN",385,19,9,1232,2.98926918517795,1.28637873754153,1,1.6,1.4832,0.442240686143125,8,0.000579937110032683,0.895516960483312,0.208150826398821
"773","PLCHAM",407,16,9,1235,-5.66637819774216,2.73355481727575,0,3.4,0.9891,0.404624277456647,8,0.000334641477666634,0.895516960483312,-0.34170909746986
"774","PLHORI",413,16,9,1236,-5.6057721371361,2.00996677740864,0,2.5,1.1055,0.327868852459016,8,0.00181662870159453,0.895516960483312,1.34996886028152
"775","PLARRO",404,16,9,1237,-5.36059307377522,2.25116279069767,0,2.8,1.0752,0.366666666666667,8,0.000270241160740814,0.895516960483312,-0.555454092012106
"776","PLVOLA",422,16,9,1239,-5.55756277074491,1.44717607973422,0,1.8,1.4746,0.321027287319422,8,0.00206857234822224,0.895516960483312,1.47984512118242
"777","PLSAPO",417,16,9,1242,-2.82753522253555,2.09036544850498,0,2.6,1.2328,0.435684647302905,8,0.000152545310488264,0.895516960483312,-1.12730717041195
"778","PTSUNB",464,19,9,1243,-4.86885753658513,1.92956810631229,0,2.4,1.267,0.352526439482961,8,0.00110313707041696,0.895516960483312,0.851144441798387
"779","PTPHOE",462,19,9,1245,-5.99144706826557,1.36677740863787,0,1.7,1.4892,0.361976707585773,8,0.00100100277310092,0.895516960483312,0.753988709357526
"780","PTLEMA",459,19,9,1247,-4.68979417570359,1.44717607973422,0,1.8,1.4527,0.378040762656147,8,0.00142360354560761,0.895516960483312,1.10617780394108
"781","PTFIRB",452,19,9,1250,-4.51624045669533,1.28637873754153,0,1.6,1.4527,0.353085661651827,8,0.00184721947113004,0.895516960483312,1.36666795858922
"782","PTGRNP",457,19,9,1258,-4.24902282584133,1.44717607973422,0,1.8,1.4965,0.367882277671145,8,0.00217357878577795,0.895516960483312,1.52936145783249
"783","AD5000",8,7,9,1813,1.63389728435151,1.28637873754153,0,1.6,1.33,0.392829900839054,8,0.000350054471625235,0.895516960483312,-0.296680064695623
"784","ADFOX ",14,7,9,1814,-2.88400905173665,1.84916943521595,0,2.3,1.0899,0.378640776699029,8,7.61488560958701e-05,0.895516960483312,-1.8220787827781
"785","BW528I",66,8,9,1815,9.59532979123856,1.36677740863787,1,1.7,1.292,0.509036144578313,8,8.51490541745073e-05,0.895516960483312,-1.71036554099426
"786","BW320I",57,8,9,1816,1.6476713890347,1.52757475083056,0,1.9,1.1392,0.434782608695652,8,0.000292215509557294,0.895516960483312,-0.477277263809409
"787","DTB210",184,2,9,1818,-5.44048288093775,2.17076411960133,0,2.7,1.0395,0.331801939765186,8,0.00268411409329504,0.895516960483312,1.74033716558288
"788","DTHN31",193,2,9,1820,-5.10990436854106,2.17076411960133,0,2.7,1.0176,0.336787564766839,8,0.00100537288303456,0.895516960483312,0.758344939289989
"789","DTHLA5",190,2,9,1821,-4.49006965779725,1.92956810631229,0,2.4,1.071,0.474751834268451,8,0.000667884024957908,0.895516960483312,0.349345702846839
"790","DTHLG8",192,2,9,1822,-0.564449823086511,1.60797342192691,0,2,1.1895,0.583996966249526,8,0.00014999504803407,0.895516960483312,-1.14416655983934
"791","FT128 ",241,17,9,1823,-6.56169500214987,1.68837209302326,0,2.1,0.9796,0.316062176165803,8,0.000104474101218184,0.895516960483312,-1.5058296348285
"792","FTSTRA",246,17,9,1825,-5.56858205449147,2.25116279069767,0,2.8,1.0465,0.345,8,0.000152087253639695,0.895516960483312,-1.13031444703119
"793","FTBRAV",244,17,9,1826,-3.31651593878899,1.84916943521595,0,2.3,1.1245,0.356846473029046,8,0.000176921362781024,0.895516960483312,-0.979063484504673
"794","FTSPID",245,17,9,1827,-0.837177095813784,1.60797342192691,0,2,1.0432,0.383928571428571,8,0.000180400118847182,0.895516960483312,-0.959591573858013
"795","HDCIVI",257,3,9,1828,-6.73524872115814,2.25116279069767,0,2.8,0.876,0.322981366459627,8,0.0019255843319798,0.895516960483312,1.40821590945615
"796","HDACCO",256,3,9,1831,-2.99420188920221,2.09036544850498,0,2.6,1.0496,0.308669995460735,8,0.00195502376943647,0.895516960483312,1.42338879034063
"797","HDPREL",260,3,9,1832,-2.88400905173665,2.00996677740864,0,2.5,1.053,0.341880341880342,8,0.000493104387441814,0.895516960483312,0.0459520505775446
"798","MZSPOR",359,4,9,1833,-4.19254899664023,2.00996677740864,0,2.5,1.1484,0.311284046692607,8,0.000355105476874319,0.895516960483312,-0.282353976984002
"799","MZRTRY",355,4,9,1834,-1.85095120049698,1.36677740863787,0,1.7,1.0985,0.425531914893617,8,0.00067907546796078,0.895516960483312,0.365963426842908
"800","MZGLC ",351,4,9,1835,-6.25866469911957,2.41196013289037,0,3,0.9856,0.332480818414322,8,0.000898794196295929,0.895516960483312,0.646285242836241
"801","MB240D",297,9,9,1836,11.3377540336628,2.17076411960133,0,2.7,1.337,0.201298701298701,8,0.000136996137466574,0.895516960483312,-1.23481610852841
"802","MB300D",308,9,9,1837,17.8487733174094,1.84916943521595,0,2.3,1.3561,0.227474150664697,8,0.000109512726552441,0.895516960483312,-1.45872807355819
"803","MB280E",303,9,9,1838,19.8405088545994,1.12558139534884,0,1.4,1.3561,0.401171303074671,8,1.95231256808953e-05,0.895516960483312,-3.18316914502343
"804","MB450S",314,9,9,1839,34.7647512788419,0.964784053156146,0,1.2,1.554,0.466321243523316,8,5.15252055065861e-05,0.895516960483312,-2.21269772503289
"805","PG504 ",393,14,9,1841,-0.687039354766952,1.36677740863787,0,1.7,1.1682,0.29042904290429,8,2.41532138258889e-05,0.895516960483312,-2.97035139136336
"806","PG504D",394,14,9,1842,0.690371113552608,2.25116279069767,0,2.8,1.2078,0.225396825396825,8,0.000107073883331683,0.895516960483312,-1.48124974567996
"807","PS924 ",430,12,9,1844,8.34877331740936,1.36677740863787,0,1.7,1.139,0.405290102389078,8,0.000103310389224522,0.895516960483312,-1.51703089589053
"808","PS911S",426,12,9,1845,19.8639248325609,1.20598006644518,0,1.5,1.0985,0.742980561555076,8,4.04451817371497e-05,0.895516960483312,-2.4548213203854
"809","PS928 ",434,12,9,1846,33.5347237306325,0.884385382059801,0,1.1,1.3213,0.696564885496183,8,1.92507675547192e-05,0.895516960483312,-3.19721790737313
"810","RNLECA",470,24,9,1847,-6.39640574595152,2.09036544850498,0,2.6,0.852,0.326392796848621,8,0.00021952064969793,0.895516960483312,-0.763322536121523
"811","SA99GL",481,11,9,1848,-2.39778315641984,1.52757475083056,0,1.9,1.1591,0.425101214574899,8,3.48865999801921e-05,0.895516960483312,-2.60266603952784
"812","SA900G",477,11,9,1849,1.11461353779503,1.52757475083056,0,1.9,1.2596,0.408921933085502,8,7.09988115281767e-05,0.895516960483312,-1.892105702423
"813","SBDL  ",486,5,9,1850,-5.45425698562095,2.33156146179402,0,2.9,0.9796,0.316301703163017,8,0.000126485589779142,0.895516960483312,-1.31464045339504
"814","TYCORO",503,1,9,1852,-5.90329279829312,2.49235880398671,0,3.1,1.023,0.283479960899316,8,0.00318282658215311,0.895516960483312,1.9107561029979
"815","TYCORO",503,1,9,1854,-3.88400905173665,1.44717607973422,0,1.8,1.155,0.355731225296443,8,0.000452733485193622,0.895516960483312,-0.0394652208430406
"816","TYCELI",499,1,9,1855,-3.63607516743913,1.44717607973422,0,1.8,1.1136,0.362903225806452,8,0.00181555164900465,0.895516960483312,1.34937579907999
"817","TYCRES",504,1,9,1856,-0.357838252838578,1.44717607973422,1,1.8,1.2395,0.383522727272727,8,0.000147444785579875,0.895516960483312,-1.16131506963712
"818","VWBEET",540,7,9,1857,-2.3950283354832,1.60797342192691,0,2,0.976,0.223409422049539,8,0.000132229870258493,0.895516960483312,-1.27022699089677
"819","VWSCRC",551,7,9,1858,-1.99557929967053,1.92956810631229,0,2.4,0.9984,0.376059322033898,8,0.000322051104288403,0.895516960483312,-0.380058598362782
"820","VWRABB",549,7,9,1859,-3.76004210958789,2.00996677740864,0,2.5,0.9984,0.373684210526316,8,0.000593802614638011,0.895516960483312,0.23177812526558
"821","VWDASH",542,7,9,1861,-1.54378866606172,1.84916943521595,0,2.3,1.0899,0.364485981308411,8,0.000302911755967119,0.895516960483312,-0.441327311624011
"822","VV244D",523,6,9,1864,-1.45150216468431,1.52757475083056,0,1.9,1.2931,0.343392299687825,8,0.000194228483708032,0.895516960483312,-0.885733623153513
"823","VV264G",525,6,9,1865,3.5209496259493,1.20598006644518,0,1.5,1.2931,0.34152569422279,8,0.000117349212637417,0.895516960483312,-1.38961462753343
"824","AMSPIR",28,15,10,1261,-6.29418651034747,1.45606425702811,0,2.2,1.2024,0.318471337579618,9,0.000603668900543901,0.910506385975136,0.231657277595268
"825","AMCONC",19,15,10,1263,-5.42768165597854,1.45606425702811,0,2.2,1.3135,0.331858407079646,9,0.000789032148407148,0.910506385975136,0.499438473651311
"826","AMPACE",27,15,10,1265,-5.19952631617271,1.125140562249,0,1.7,1.3398,0.317762948840165,9,2.52889471639472e-05,0.910506385975136,-2.94100116284035
"827","AMEAGL",20,15,10,1267,-2.75899233559019,1.05895582329317,0,1.6,1.3464,0.289855072463768,9,0.000396282536907537,0.910506385975136,-0.189241158237684
"828","BKSKYH",52,19,10,1268,-5.43739039384262,0.992771084337349,0,1.5,1.17,0.399419026870007,9,6.54137529137529e-05,0.910506385975136,-1.99063606657106
"829","BKSKYL",53,19,10,1269,-5.10122534529893,1.58843373493976,0,2.4,1.2376,0.36915504511895,9,0.00213360771173271,0.910506385975136,1.49420099515652
"830","BKCENT",38,19,10,1271,-4.65219621908533,1.05895582329317,0,1.6,1.4308,0.354153251770766,9,0.00177124611499612,0.910506385975136,1.30807000550637
"831","BKREGA",49,19,10,1274,-3.86578845209504,1.05895582329317,0,1.6,1.46,0.353130016051364,9,0.0024184999028749,0.910506385975136,1.61953415997615
"832","BKLSAB",45,19,10,1276,-3.33908942296883,1.19132530120482,0,1.8,1.7004,0.326506381715643,9,0.00107449494949495,0.910506385975136,0.808237423613428
"833","BKELCT",41,19,10,1281,-0.135205927823199,1.125140562249,1,1.7,1.7238,0.349357182783678,9,0.00076142433954934,0.910506385975136,0.463822218146349
"834","BKRIVE",50,19,10,1284,2.3647940721768,0.992771084337349,1,1.5,1.5111,0.440407376823562,9,0.000521039724164724,0.910506385975136,0.0844576927166827
"835","CDSEVI",93,19,10,1285,13.0893086352836,1.38987951807229,1,2.1,1.476,0.268473536180005,9,0.000421389374514375,0.910506385975136,-0.127811305801676
"836","CDFLTW",92,19,10,1287,7.1269299945069,0.860401606425703,1,1.3,1.5785,0.366568914956012,9,0.00153155351592852,0.910506385975136,1.16266927700741
"837","CDELDR",91,19,10,1291,7.8271727129535,0.926586345381526,1,1.4,1.5785,0.380977404098791,9,0.000657318376068376,0.910506385975136,0.316799899648053
"838","CVCHEV",135,19,10,1293,-6.01384670452223,1.72080321285141,0,2.6,1.0292,0.341796875,9,0.0045404526029526,0.910506385975136,2.2494133862191
"839","CVCITA",136,19,10,1294,-5.02355544238631,1.58843373493976,0,2.4,1.2213,0.369306524415265,9,0.00454916958041958,0.910506385975136,2.2513313933625
"840","CVMONZ",145,19,10,1296,-6.38156515112417,1.45606425702811,0,2.2,1.188,0.328620557890715,9,0.00182498057498058,0.910506385975136,1.33795602998603
"841","CVMALI",142,19,10,1298,-4.94467194724067,1.32369477911647,0,2,1.3896,0.383205598133955,9,0.00325043706293706,0.910506385975136,1.91517615505809
"842","CVCAMA",130,19,10,1301,-4.67040010258048,1.32369477911647,0,2,1.485,0.357364822871349,9,0.00141831779331779,0.910506385975136,1.08585820361899
"843","CVMNTC",143,19,10,1303,-3.84394379190087,1.25751004016064,0,1.9,1.4472,0.370489690721649,9,0.00201095085470085,0.910506385975136,1.43499435910712
"844","CVCORV",139,19,10,1309,5.18639601392437,0.926586345381526,1,1.4,1.2834,0.592638802245789,9,0.00044321824009324,0.910506385975136,-0.0773063020964084
"845","CRLEBA",119,16,10,1310,-3.85122534529893,1.125140562249,0,1.7,1.545,0.272727272727273,9,0.000795442404817405,0.910506385975136,0.507529851793897
"846","CRCORD",107,16,10,1312,-3.29297291811446,1.125140562249,0,1.7,1.533,0.275229357798165,9,0.000545211732711733,0.910506385975136,0.129805627477352
"847","DGOMNI",170,16,10,1317,-4.86700204432805,1.52224899598394,0,2.3,1.089,0.310262529832936,9,0.000743492618492618,0.910506385975136,0.439990245670302
"848","DGCOLT",159,16,10,1318,-6.3852059278232,2.44883534136546,0,3.7,0.9891,0.386740331491713,9,0.000604579448329448,0.910506385975136,0.233164497462395
"849","DGASPE",155,16,10,1320,-5.49685641326009,1.125140562249,0,1.7,1.4965,0.28436018957346,9,0.000668851981351981,0.910506385975136,0.334194189935904
"850","DGCHLN",157,16,10,1323,-3.87064282102708,1.38987951807229,0,2.1,1.2144,0.392523364485981,9,0.000153178418803419,0.910506385975136,-1.13976521417358
"851","DGDIPL",164,16,10,1324,-4.23472049093,1.125140562249,0,1.7,1.5244,0.272727272727273,9,0.000402547105672106,0.910506385975136,-0.173556469391106
"852","DGMIRA",168,16,10,1327,-3.69709913170669,1.125140562249,0,1.7,1.533,0.274390243902439,9,0.000335020881895882,0.910506385975136,-0.357175728227716
"853","DGSTRE",174,16,10,1329,-3.10972049092999,1.05895582329317,0,1.6,1.7238,0.252454417952314,9,0.000205589549339549,0.910506385975136,-0.845486889899096
"854","FDFIES",216,18,10,1341,-5.65462340355135,1.72080321285141,0,2.6,0.9176,0.388180764774044,9,0.000832787004662005,0.910506385975136,0.553409320658947
"855","FDPNTP",230,18,10,1342,-6.76506029675524,1.58843373493976,0,2.4,1.197,0.370214556163231,9,0.00172964015151515,0.910506385975136,1.28430006882361
"856","FDFRMO",217,18,10,1344,-5.68010884044456,1.52224899598394,0,2.3,1.3916,0.338591766063871,9,0.00346338383838384,0.910506385975136,1.97863278597766
"857","FDMUST",228,18,10,1348,-4.9725845685999,1.38987951807229,0,2.1,1.224,0.359399684044234,9,0.00273516414141414,0.910506385975136,1.74257813606987
"858","FDGRNA",221,18,10,1350,-4.88763311228922,1.25751004016064,0,1.9,1.5,0.312298776561494,9,0.00107288024475524,0.910506385975136,0.806733536404191
"859","FDLTD ",222,18,10,1352,-3.12428359772611,1.125140562249,0,1.7,1.638,0.37410071942446,9,0.00177048125485625,0.910506385975136,1.30763809188238
"860","FDTHNB",235,18,10,1354,-3.48957485986203,1.19132530120482,0,1.8,1.5075,0.368826170622194,9,0.00154487179487179,0.910506385975136,1.1713276130956
"861","LCVERS",283,18,10,1355,7.24828921780787,0.992771084337349,1,1.5,1.5075,0.360557224801967,9,5.12213480963481e-05,0.910506385975136,-2.23521219197698
"862","LCMARK",278,18,10,1357,8.49464844110884,1.125140562249,1,1.7,1.738,0.323470411233701,9,0.000429426476301476,0.910506385975136,-0.108918049754097
"863","MCBOBC",317,18,10,1358,-5.97986612199796,1.58843373493976,0,2.4,1.183,0.608996539792388,9,0.000325624028749029,0.910506385975136,-0.385625162352984
"864","MCCAPR",318,18,10,1360,-4.87792437442514,1.38987951807229,0,2.1,1.26,0.568842921784098,9,0.00075990675990676,0.910506385975136,0.461827149293171
"865","MCZEPH",336,18,10,1363,-5.50171078219213,1.52224899598394,0,2.3,1.3916,0.332451832262939,9,0.00105662393162393,0.910506385975136,0.7914655419996
"866","MCMONA",329,18,10,1366,-4.78205058801737,1.25751004016064,0,1.9,1.485,0.28717294192725,9,0.000384979603729604,0.910506385975136,-0.218178236568925
"867","MCMARQ",327,18,10,1369,-3.04175932588145,1.125140562249,0,1.7,1.6536,0.372706422018349,9,0.000639131701631702,0.910506385975136,0.288741946852896
"868","ODSTRF",382,19,10,1370,-5.99685641326009,1.58843373493976,0,2.4,1.188,0.338855421686747,9,6.47581585081585e-05,0.910506385975136,-2.00070889935936
"869","ODOMEG",380,19,10,1372,-4.87792437442514,1.58843373493976,0,2.4,1.274,0.370828182941904,9,0.00105941627816628,0.910506385975136,0.794104762322791
"870","ODCUTL",376,19,10,1374,-4.32938068510475,1.05895582329317,0,1.6,1.44,0.3584229390681,9,0.00255905205905206,0.910506385975136,1.6760235873391
"871","ODDELT",377,19,10,1379,-3.38156515112417,1.19132530120482,0,1.8,1.6863,0.327575938058368,9,0.00179677787490287,0.910506385975136,1.32238167816922
"872","OD98  ",370,19,10,1384,-0.211662238502811,1.125140562249,1,1.7,1.4832,0.395882818685669,9,0.000891899766899767,0.910506385975136,0.62198516519204
"873","ODTORN",385,19,10,1385,0.637852324603985,0.992771084337349,1,1.5,1.4832,0.277117973079968,9,0.000449822746697747,0.910506385975136,-0.0625149831880174
"874","PLCHAM",407,16,10,1386,-6.3852059278232,2.31646586345382,0,3.5,0.9891,0.386740331491713,9,8.05409867909868e-05,0.910506385975136,-1.78260238459432
"875","PLHORI",413,16,10,1387,-5.05510884044456,1.52224899598394,0,2.3,1.089,0.310262529832936,9,0.000956961441336441,0.910506385975136,0.692394507329094
"876","PLARRO",404,16,10,1388,-6.19345835500766,1.91935742971888,0,2.9,1.0752,0.365795724465558,9,0.000580965909090909,0.910506385975136,0.193323486739239
"877","PLVOLA",422,16,10,1389,-5.51141952005621,1.125140562249,0,1.7,1.4965,0.28436018957346,9,0.000875534188034188,0.910506385975136,0.603465608560772
"878","PLSAPO",417,16,10,1392,-3.95923505403679,1.38987951807229,0,2.1,1.2328,0.392523364485981,9,0.000121442793317793,0.910506385975136,-1.37192527711614
"879","PLGRNF",412,16,10,1393,-3.58059427733776,1.05895582329317,0,1.6,1.7238,0.170454545454545,9,0.000166108197358197,0.910506385975136,-1.05872922478038
"880","PTSUNB",464,19,10,1395,-6.15098262685232,1.45606425702811,0,2.2,1.17,0.330388013830196,9,0.0016102127039627,0.910506385975136,1.21275297138708
"881","PTPHOE",462,19,10,1397,-5.12913796665815,1.58843373493976,0,2.4,1.26,0.360576923076923,9,0.00120134032634033,0.910506385975136,0.919824558953527
"882","PTLEMA",459,19,10,1399,-4.77355544238631,1.38987951807229,0,2.1,1.4328,0.361842105263158,9,0.00094588918026418,0.910506385975136,0.680756824464022
"883","PTFIRB",452,19,10,1402,-4.54297291811446,1.32369477911647,0,2,1.4527,0.351789538085041,9,0.000990578865578866,0.910506385975136,0.726920892829035
"884","PTBNNV",448,19,10,1408,-3.06360398607563,1.32369477911647,0,2,1.6555,0.330649798734905,9,0.00094588918026418,0.910506385975136,0.680756824464022
"885","PTGRNP",457,19,10,1411,-3.72622534529893,1.32369477911647,0,2,1.4746,0.366358712965913,9,0.00143762140637141,0.910506385975136,1.09937663358379
"886","ARSPID",35,20,10,1866,5.22280378091466,1.25751004016064,0,1.9,1.0465,0.456211812627291,9,3.08250777000777e-05,0.910506385975136,-2.74304002239664
"887","AD5000",8,7,10,1867,1.1026581498467,1.125140562249,0,1.7,1.33,0.392530487804878,9,0.000194298756798757,0.910506385975136,-0.901971634124193
"888","AD5000",8,7,10,1868,2.07353193625447,1.78698795180723,0,2.7,1.33,0.255335365853659,9,9.75864413364413e-05,0.910506385975136,-1.59063002909217
"889","AD4000",7,7,10,1869,-0.996856413260094,1.45606425702811,0,2.2,1.1859,0.348943985307622,9,0.000178260975135975,0.910506385975136,-0.988119963138381
